Category,Product Name,Eco Score
Fashion,Nike Air Force 1 1304,5
Fashion,Ray-Ban Sunglasses 2500,6
Fashion,Patagonia Jacket 570,10
Fashion,Adidas Ultraboost 3956,8
Fashion,Nike Air Force 1 5432,6
Fashion,Patagonia Jacket 6432,7
Fashion,Adidas Ultraboost 8850,3
Fashion,Ray-Ban Sunglasses 3234,8
Fashion,Nike Air Force 1 3779,3
Fashion,Patagonia Jacket 5275,9
Fashion,Ray-Ban Sunglasses 5074,3
Fashion,Patagonia Jacket 7509,8
Fashion,Nike Air Force 1 7726,3
Fashion,Adidas Ultraboost 7960,3
Fashion,Adidas Ultraboost 6956,8
Fashion,Adidas Ultraboost 799,2
Fashion,Patagonia Jacket 328,3
Fashion,Patagonia Jacket 9592,6
Fashion,Adidas Ultraboost 3713,3
Fashion,Ray-Ban Sunglasses 3348,2
Fashion,Levi's 501 Jeans 8963,3
Fashion,Ray-Ban Sunglasses 1343,7
Fashion,Adidas Ultraboost 2321,8
Fashion,Levi's 501 Jeans 2232,8
Fashion,Levi's 501 Jeans 2886,4
Fashion,Nike Air Force 1 3029,1
Fashion,Nike Air Force 1 8163,10
Fashion,Adidas Ultraboost 4772,7
Fashion,Adidas Ultraboost 9805,8
Fashion,Ray-Ban Sunglasses 629,1
Fashion,Ray-Ban Sunglasses 8600,3
Fashion,Patagonia Jacket 3640,10
Fashion,Ray-Ban Sunglasses 1084,8
Fashion,Patagonia Jacket 5215,6
Fashion,Adidas Ultraboost 6019,9
Fashion,Nike Air Force 1 5130,2
Fashion,Ray-Ban Sunglasses 5417,7
Fashion,Ray-Ban Sunglasses 4421,4
Fashion,Levi's 501 Jeans 4263,3
Fashion,Nike Air Force 1 4252,9
Fashion,Levi's 501 Jeans 7311,6
Fashion,Ray-Ban Sunglasses 7287,3
Fashion,Levi's 501 Jeans 3900,3
Fashion,Levi's 501 Jeans 9060,7
Groceries,Oat Milk 4769,8
Groceries,Organic Almonds 6642,2
Groceries,Quinoa 6401,10
Groceries,Oat Milk 5938,9
Groceries,Quinoa 7759,5
Groceries,Oat Milk 7805,8
Groceries,Oat Milk 1106,9
Groceries,Quinoa 1039,9
Groceries,Organic Almonds 8879,2
Groceries,Organic Almonds 8521,7
Groceries,Oat Milk 6841,7
Groceries,Quinoa 366,4
Groceries,Organic Almonds 5009,8
Groceries,Fair Trade Coffee 4937,9
Groceries,Oat Milk 2232,2
Groceries,Beyond Meat Burger 7955,1
Groceries,Oat Milk 3574,7
Groceries,Organic Almonds 7072,6
Groceries,Fair Trade Coffee 2023,1
Groceries,Fair Trade Coffee 1766,9
Groceries,Quinoa 8934,6
Groceries,Organic Almonds 4950,5
Groceries,Oat Milk 1461,10
Groceries,Fair Trade Coffee 2614,4
Groceries,Fair Trade Coffee 2565,5
Groceries,Beyond Meat Burger 3205,8
Groceries,Beyond Meat Burger 2228,2
Groceries,Oat Milk 1970,1
Groceries,Quinoa 5150,8
Groceries,Organic Almonds 7427,7
Groceries,Quinoa 1624,7
Groceries,Beyond Meat Burger 1736,3
Groceries,Fair Trade Coffee 7421,6
Groceries,Oat Milk 9007,1
Groceries,Fair Trade Coffee 7689,9
Groceries,Organic Almonds 8104,5
Groceries,Beyond Meat Burger 214,9
Groceries,Beyond Meat Burger 6035,10
Groceries,Oat Milk 6393,5
Groceries,Organic Almonds 9756,9
Groceries,Beyond Meat Burger 7752,1
Groceries,Beyond Meat Burger 2514,9
Groceries,Quinoa 2145,8
Groceries,Beyond Meat Burger 8043,8
Groceries,Quinoa 2680,3
Groceries,Quinoa 1755,10
Groceries,Beyond Meat Burger 5648,8
Groceries,Oat Milk 3711,9
Groceries,Quinoa 7418,1
Groceries,Quinoa 3119,4
Groceries,Quinoa 1108,3
Groceries,Oat Milk 7647,6
Groceries,Oat Milk 3042,6
Groceries,Quinoa 1102,7
Groceries,Oat Milk 2590,4
Groceries,Organic Almonds 5472,3
Groceries,Quinoa 9027,2
Groceries,Organic Almonds 2807,8
Groceries,Quinoa 3945,4
Groceries,Fair Trade Coffee 6924,8
Groceries,Organic Almonds 8046,8
Groceries,Oat Milk 1553,1
Groceries,Organic Almonds 2649,6
Groceries,Beyond Meat Burger 134,2
Groceries,Oat Milk 5877,1
Groceries,Organic Almonds 277,3
Groceries,Quinoa 7404,7
Groceries,Beyond Meat Burger 5093,5
Groceries,Oat Milk 1152,9
Groceries,Beyond Meat Burger 1855,2
Groceries,Beyond Meat Burger 801,9
Groceries,Oat Milk 5655,2
Groceries,Oat Milk 6639,2
Groceries,Beyond Meat Burger 3588,5
Groceries,Quinoa 9996,10
Groceries,Quinoa 8828,7
Groceries,Beyond Meat Burger 1256,7
Groceries,Organic Almonds 3850,9
Groceries,Fair Trade Coffee 780,6
Groceries,Oat Milk 5327,2
Groceries,Quinoa 5835,4
Groceries,Oat Milk 6428,6
Groceries,Beyond Meat Burger 2946,3
Groceries,Beyond Meat Burger 3603,3
Groceries,Quinoa 6810,2
Groceries,Fair Trade Coffee 5221,6
Groceries,Quinoa 6710,3
Groceries,Quinoa 7288,8
Groceries,Organic Almonds 8918,4
Groceries,Beyond Meat Burger 4707,4
Groceries,Oat Milk 9606,8
Groceries,Organic Almonds 9898,2
Groceries,Organic Almonds 2214,6
Groceries,Beyond Meat Burger 2184,3
Groceries,Organic Almonds 7229,10
Groceries,Beyond Meat Burger 5429,3
Groceries,Fair Trade Coffee 7939,1
Groceries,Oat Milk 2157,2
Groceries,Beyond Meat Burger 9019,4
Groceries,Fair Trade Coffee 1969,9
Groceries,Fair Trade Coffee 1973,9
Groceries,Quinoa 1144,7
Groceries,Beyond Meat Burger 9159,9
Groceries,Quinoa 9385,10
Groceries,Fair Trade Coffee 4823,4
Groceries,Fair Trade Coffee 3729,6
Groceries,Oat Milk 1692,2
Groceries,Organic Almonds 5805,4
Groceries,Oat Milk 4870,5
Groceries,Beyond Meat Burger 8473,8
Groceries,Organic Almonds 534,2
Groceries,Beyond Meat Burger 2263,4
Groceries,Beyond Meat Burger 5760,3
Groceries,Fair Trade Coffee 3755,9
Groceries,Quinoa 6182,10
Groceries,Beyond Meat Burger 1207,7
Groceries,Quinoa 8897,8
Groceries,Oat Milk 7253,6
Groceries,Quinoa 292,10
Groceries,Beyond Meat Burger 743,9
Groceries,Organic Almonds 4258,6
Groceries,Quinoa 1647,10
Groceries,Oat Milk 9130,7
Groceries,Oat Milk 5726,9
Groceries,Beyond Meat Burger 7437,3
Groceries,Oat Milk 8989,10
Groceries,Organic Almonds 5869,9
Groceries,Fair Trade Coffee 7770,7
Groceries,Beyond Meat Burger 7095,9
Groceries,Fair Trade Coffee 18,1
Groceries,Organic Almonds 2029,7
Groceries,Oat Milk 1636,3
Groceries,Fair Trade Coffee 2792,10
Groceries,Beyond Meat Burger 3302,1
Groceries,Quinoa 3983,8
Groceries,Quinoa 9017,6
Groceries,Oat Milk 36,8
Groceries,Quinoa 3010,1
Groceries,Quinoa 4169,6
Groceries,Beyond Meat Burger 9019,4
Groceries,Organic Almonds 7625,6
Groceries,Oat Milk 4746,3
Groceries,Quinoa 1311,9
Groceries,Beyond Meat Burger 481,4
Groceries,Beyond Meat Burger 7070,9
Groceries,Organic Almonds 7264,7
Groceries,Organic Almonds 1016,7
Groceries,Organic Almonds 2636,6
Groceries,Organic Almonds 2913,10
Groceries,Beyond Meat Burger 7414,1
Groceries,Beyond Meat Burger 9783,3
Groceries,Oat Milk 8013,8
Groceries,Beyond Meat Burger 7113,7
Groceries,Quinoa 2972,4
Groceries,Oat Milk 8365,3
Groceries,Beyond Meat Burger 8624,5
Groceries,Oat Milk 4530,1
Groceries,Quinoa 9503,7
Groceries,Fair Trade Coffee 1708,5
Groceries,Oat Milk 1404,1
Groceries,Beyond Meat Burger 3030,3
Groceries,Quinoa 1160,8
Groceries,Organic Almonds 7456,2
Groceries,Quinoa 1620,8
Groceries,Quinoa 3772,10
Groceries,Organic Almonds 2643,7
Groceries,Beyond Meat Burger 5842,9
Groceries,Quinoa 4185,8
Groceries,Organic Almonds 5824,1
Groceries,Oat Milk 2857,3
Groceries,Beyond Meat Burger 6143,5
Groceries,Fair Trade Coffee 3419,9
Groceries,Organic Almonds 9325,2
Groceries,Beyond Meat Burger 9018,4
Groceries,Organic Almonds 7047,8
Groceries,Organic Almonds 7995,7
Groceries,Fair Trade Coffee 4757,8
Groceries,Oat Milk 6968,5
Groceries,Quinoa 6980,5
Groceries,Beyond Meat Burger 9951,3
Groceries,Fair Trade Coffee 1844,5
Groceries,Quinoa 6806,2
Groceries,Fair Trade Coffee 2727,10
Groceries,Beyond Meat Burger 1412,2
Groceries,Organic Almonds 7728,2
Groceries,Quinoa 5673,4
Groceries,Organic Almonds 3057,9
Groceries,Oat Milk 3816,7
Groceries,Oat Milk 8041,4
Groceries,Organic Almonds 7084,1
Groceries,Quinoa 9491,6
Groceries,Fair Trade Coffee 5478,5
Groceries,Organic Almonds 4815,3
Groceries,Quinoa 8901,10
Groceries,Beyond Meat Burger 9414,10
Groceries,Organic Almonds 8496,8
Groceries,Quinoa 2195,7
Groceries,Quinoa 7504,8
Groceries,Quinoa 6486,1
Groceries,Organic Almonds 6024,10
Groceries,Organic Almonds 9668,3
Groceries,Oat Milk 6382,6
Groceries,Organic Almonds 2685,4
Groceries,Oat Milk 7161,7
Groceries,Fair Trade Coffee 2762,2
Groceries,Beyond Meat Burger 1485,4
Groceries,Oat Milk 7141,2
Groceries,Quinoa 7642,2
Groceries,Oat Milk 3811,9
Groceries,Oat Milk 6945,2
Groceries,Fair Trade Coffee 3823,9
Groceries,Oat Milk 7199,5
Groceries,Fair Trade Coffee 2083,8
Groceries,Fair Trade Coffee 4588,7
Groceries,Organic Almonds 9391,4
Groceries,Quinoa 8135,3
Groceries,Fair Trade Coffee 6829,6
Groceries,Organic Almonds 3758,1
Groceries,Fair Trade Coffee 1368,2
Groceries,Organic Almonds 756,9
Groceries,Fair Trade Coffee 6401,1
Groceries,Beyond Meat Burger 4141,9
Groceries,Quinoa 8978,2
Groceries,Quinoa 1257,10
Groceries,Oat Milk 3753,9
Groceries,Oat Milk 3673,9
Groceries,Fair Trade Coffee 6626,10
Groceries,Organic Almonds 4577,9
Groceries,Quinoa 2609,3
Groceries,Fair Trade Coffee 4935,4
Groceries,Fair Trade Coffee 5409,8
Groceries,Beyond Meat Burger 4925,6
Groceries,Fair Trade Coffee 4380,3
Groceries,Organic Almonds 5884,5
Groceries,Beyond Meat Burger 3709,6
Groceries,Organic Almonds 8478,4
Groceries,Beyond Meat Burger 5462,9
Groceries,Beyond Meat Burger 9246,8
Groceries,Organic Almonds 9348,3
Groceries,Fair Trade Coffee 4303,8
Groceries,Oat Milk 4112,7
Groceries,Beyond Meat Burger 614,1
Groceries,Beyond Meat Burger 8087,5
Groceries,Oat Milk 5913,1
Groceries,Organic Almonds 4185,8
Groceries,Oat Milk 5309,9
Groceries,Organic Almonds 5813,1
Groceries,Organic Almonds 2553,10
Groceries,Quinoa 4819,7
Groceries,Beyond Meat Burger 4393,4
Groceries,Quinoa 3550,1
Groceries,Organic Almonds 5062,4
Groceries,Oat Milk 6618,5
Groceries,Quinoa 9253,2
Groceries,Beyond Meat Burger 1705,3
Groceries,Oat Milk 5546,1
Groceries,Beyond Meat Burger 7110,8
Groceries,Beyond Meat Burger 7666,3
Groceries,Beyond Meat Burger 3096,5
Groceries,Organic Almonds 4052,6
Groceries,Organic Almonds 8121,8
Groceries,Oat Milk 3192,5
Groceries,Quinoa 4150,7
Groceries,Quinoa 745,3
Groceries,Beyond Meat Burger 4969,3
Groceries,Fair Trade Coffee 2125,10
Groceries,Organic Almonds 3775,1
Groceries,Quinoa 9310,7
Groceries,Organic Almonds 7666,4
Groceries,Organic Almonds 9890,2
Groceries,Oat Milk 6114,10
Groceries,Oat Milk 1678,3
Groceries,Quinoa 4556,9
Groceries,Quinoa 5769,4
Groceries,Fair Trade Coffee 5337,6
Groceries,Quinoa 3254,6
Groceries,Fair Trade Coffee 660,3
Groceries,Quinoa 3692,5
Groceries,Organic Almonds 3076,9
Groceries,Quinoa 8399,7
Groceries,Organic Almonds 2495,9
Groceries,Quinoa 5635,4
Groceries,Quinoa 3049,10
Groceries,Oat Milk 1708,10
Groceries,Fair Trade Coffee 9937,10
Groceries,Oat Milk 6511,1
Groceries,Beyond Meat Burger 6539,2
Groceries,Fair Trade Coffee 6488,3
Groceries,Fair Trade Coffee 4232,1
Groceries,Oat Milk 5801,10
Groceries,Fair Trade Coffee 6903,1
Groceries,Beyond Meat Burger 8535,6
Groceries,Beyond Meat Burger 103,5
Groceries,Organic Almonds 7906,7
Groceries,Quinoa 2609,1
Groceries,Quinoa 2014,1
Groceries,Beyond Meat Burger 5875,2
Groceries,Oat Milk 8125,8
Groceries,Beyond Meat Burger 7095,10
Groceries,Fair Trade Coffee 7812,2
Groceries,Fair Trade Coffee 6688,3
Groceries,Quinoa 8397,1
Groceries,Beyond Meat Burger 5655,9
Groceries,Organic Almonds 8939,10
Groceries,Beyond Meat Burger 7638,4
Groceries,Quinoa 2501,4
Groceries,Oat Milk 5072,5
Groceries,Oat Milk 126,1
Groceries,Quinoa 5664,5
Groceries,Quinoa 6225,6
Groceries,Quinoa 1634,2
Groceries,Organic Almonds 30,2
Groceries,Beyond Meat Burger 7307,7
Groceries,Organic Almonds 4473,7
Groceries,Organic Almonds 7094,1
Groceries,Organic Almonds 4738,9
Groceries,Beyond Meat Burger 2561,7
Groceries,Fair Trade Coffee 7680,4
Groceries,Beyond Meat Burger 7775,6
Groceries,Organic Almonds 8379,8
Groceries,Beyond Meat Burger 610,5
Groceries,Beyond Meat Burger 9379,10
Groceries,Quinoa 7424,1
Groceries,Organic Almonds 6495,5
Groceries,Fair Trade Coffee 9379,9
Groceries,Fair Trade Coffee 3556,5
Groceries,Oat Milk 6544,10
Groceries,Beyond Meat Burger 204,2
Groceries,Organic Almonds 106,2
Groceries,Fair Trade Coffee 9616,8
Groceries,Oat Milk 1856,4
Groceries,Fair Trade Coffee 1404,2
Groceries,Fair Trade Coffee 1512,1
Groceries,Organic Almonds 7360,9
Groceries,Organic Almonds 2613,10
Groceries,Quinoa 7558,4
Groceries,Organic Almonds 7454,5
Groceries,Quinoa 8205,3
Groceries,Organic Almonds 6893,3
Groceries,Quinoa 6790,3
Groceries,Beyond Meat Burger 2194,8
Groceries,Fair Trade Coffee 2937,9
Groceries,Fair Trade Coffee 6810,7
Groceries,Oat Milk 173,3
Groceries,Oat Milk 2467,7
Groceries,Fair Trade Coffee 9470,9
Groceries,Oat Milk 9629,2
Groceries,Beyond Meat Burger 6751,7
Groceries,Fair Trade Coffee 9068,6
Groceries,Organic Almonds 4408,7
Groceries,Beyond Meat Burger 9440,8
Groceries,Fair Trade Coffee 9571,2
Groceries,Quinoa 7246,5
Groceries,Fair Trade Coffee 8668,1
Groceries,Organic Almonds 9310,2
Groceries,Beyond Meat Burger 4025,9
Groceries,Oat Milk 9386,5
Groceries,Oat Milk 3406,8
Groceries,Organic Almonds 155,4
Groceries,Quinoa 4037,10
Groceries,Fair Trade Coffee 9779,1
Groceries,Quinoa 1638,4
Groceries,Fair Trade Coffee 7153,7
Groceries,Fair Trade Coffee 2046,8
Groceries,Beyond Meat Burger 5518,4
Groceries,Organic Almonds 9299,8
Groceries,Oat Milk 9879,5
Groceries,Quinoa 2571,6
Groceries,Organic Almonds 9239,8
Groceries,Fair Trade Coffee 5259,10
Groceries,Quinoa 8017,4
Groceries,Quinoa 7954,2
Groceries,Quinoa 2125,2
Groceries,Fair Trade Coffee 3720,2
Groceries,Beyond Meat Burger 7281,3
Groceries,Fair Trade Coffee 5144,10
Groceries,Organic Almonds 8479,10
Groceries,Quinoa 2813,3
Groceries,Beyond Meat Burger 4618,1
Groceries,Beyond Meat Burger 4306,5
Groceries,Organic Almonds 6158,7
Groceries,Quinoa 1176,7
Groceries,Beyond Meat Burger 1367,8
Groceries,Beyond Meat Burger 1313,6
Groceries,Beyond Meat Burger 4905,6
Groceries,Fair Trade Coffee 9738,8
Groceries,Quinoa 6298,6
Groceries,Organic Almonds 2553,9
Groceries,Oat Milk 7478,9
Groceries,Organic Almonds 3951,4
Groceries,Fair Trade Coffee 8514,4
Groceries,Beyond Meat Burger 3699,5
Groceries,Beyond Meat Burger 1247,10
Groceries,Beyond Meat Burger 2356,2
Groceries,Organic Almonds 7180,1
Groceries,Oat Milk 2563,1
Groceries,Oat Milk 6199,5
Groceries,Organic Almonds 1382,8
Groceries,Organic Almonds 8940,8
Groceries,Fair Trade Coffee 1055,5
Groceries,Beyond Meat Burger 6361,4
Groceries,Oat Milk 2504,5
Groceries,Beyond Meat Burger 141,7
Groceries,Quinoa 664,6
Groceries,Quinoa 2361,3
Groceries,Fair Trade Coffee 1722,7
Groceries,Oat Milk 3899,10
Groceries,Quinoa 7882,8
Groceries,Organic Almonds 3346,7
Groceries,Organic Almonds 7784,3
Groceries,Oat Milk 9554,1
Groceries,Beyond Meat Burger 3462,4
Groceries,Organic Almonds 3813,7
Groceries,Beyond Meat Burger 7373,6
Groceries,Organic Almonds 1007,1
Groceries,Oat Milk 7268,4
Groceries,Fair Trade Coffee 524,7
Groceries,Oat Milk 939,6
Groceries,Fair Trade Coffee 9458,6
Groceries,Organic Almonds 4947,2
Groceries,Oat Milk 414,5
Groceries,Oat Milk 5934,1
Groceries,Fair Trade Coffee 3796,1
Groceries,Oat Milk 9343,9
Groceries,Beyond Meat Burger 2598,5
Groceries,Oat Milk 4563,6
Groceries,Quinoa 6009,4
Groceries,Oat Milk 4580,9
Groceries,Fair Trade Coffee 1431,4
Groceries,Oat Milk 8181,10
Groceries,Organic Almonds 1148,8
Groceries,Oat Milk 794,6
Groceries,Organic Almonds 4787,7
Groceries,Oat Milk 1801,2
Groceries,Beyond Meat Burger 8406,7
Groceries,Oat Milk 16,8
Groceries,Fair Trade Coffee 1430,5
Groceries,Quinoa 9862,5
Groceries,Oat Milk 8757,2
Groceries,Organic Almonds 1616,7
Groceries,Quinoa 3832,5
Groceries,Oat Milk 3332,2
Groceries,Oat Milk 4939,10
Groceries,Organic Almonds 9371,5
Groceries,Oat Milk 6353,4
Groceries,Quinoa 3422,5
Groceries,Oat Milk 8732,7
Groceries,Beyond Meat Burger 8913,3
Groceries,Oat Milk 4203,6
Groceries,Organic Almonds 9659,6
Groceries,Quinoa 3422,10
Groceries,Oat Milk 8469,4
Groceries,Organic Almonds 2487,10
Groceries,Oat Milk 672,3
Groceries,Oat Milk 4134,3
Groceries,Fair Trade Coffee 3214,9
Groceries,Oat Milk 6112,6
Groceries,Organic Almonds 8959,7
Groceries,Fair Trade Coffee 6805,1
Groceries,Fair Trade Coffee 4322,10
Groceries,Oat Milk 5906,10
Groceries,Quinoa 7406,9
Groceries,Beyond Meat Burger 1609,5
Groceries,Organic Almonds 6125,7
Groceries,Quinoa 7477,5
Groceries,Oat Milk 1448,4
Groceries,Fair Trade Coffee 2924,3
Groceries,Quinoa 5201,7
Groceries,Fair Trade Coffee 1347,5
Groceries,Organic Almonds 5838,10
Groceries,Quinoa 7451,10
Groceries,Fair Trade Coffee 5812,7
Groceries,Quinoa 9493,1
Groceries,Oat Milk 6802,7
Groceries,Quinoa 5646,2
Groceries,Oat Milk 1005,3
Groceries,Oat Milk 7796,3
Groceries,Beyond Meat Burger 1725,3
Groceries,Beyond Meat Burger 9561,3
Groceries,Beyond Meat Burger 4031,10
Groceries,Organic Almonds 2270,7
Groceries,Fair Trade Coffee 7149,7
Groceries,Beyond Meat Burger 4726,7
Groceries,Fair Trade Coffee 7608,7
Groceries,Organic Almonds 8498,9
Groceries,Organic Almonds 8253,4
Groceries,Beyond Meat Burger 2921,2
Groceries,Organic Almonds 7707,1
Groceries,Beyond Meat Burger 6869,8
Groceries,Oat Milk 9966,8
Groceries,Fair Trade Coffee 8769,9
Groceries,Quinoa 2640,10
Groceries,Oat Milk 802,7
Groceries,Oat Milk 4965,3
Groceries,Organic Almonds 5201,2
Groceries,Quinoa 7851,4
Groceries,Quinoa 6576,8
Groceries,Beyond Meat Burger 4237,7
Groceries,Organic Almonds 6669,9
Groceries,Fair Trade Coffee 6467,9
Groceries,Organic Almonds 2571,2
Groceries,Oat Milk 8340,7
Groceries,Organic Almonds 4008,7
Groceries,Organic Almonds 6639,4
Groceries,Organic Almonds 2340,7
Groceries,Quinoa 9788,7
Groceries,Quinoa 8745,6
Groceries,Quinoa 9763,3
Groceries,Quinoa 2822,3
Groceries,Beyond Meat Burger 129,3
Groceries,Oat Milk 3707,5
Groceries,Beyond Meat Burger 5468,4
Groceries,Oat Milk 6510,4
Groceries,Quinoa 9653,3
Groceries,Quinoa 7325,7
Groceries,Quinoa 2628,7
Groceries,Quinoa 7618,1
Groceries,Fair Trade Coffee 1665,8
Groceries,Fair Trade Coffee 9292,8
Groceries,Organic Almonds 9195,1
Groceries,Quinoa 6432,5
Groceries,Fair Trade Coffee 8774,3
Groceries,Quinoa 6644,8
Groceries,Beyond Meat Burger 7726,2
Groceries,Beyond Meat Burger 9273,3
Groceries,Beyond Meat Burger 9641,8
Groceries,Organic Almonds 2536,8
Groceries,Fair Trade Coffee 5454,3
Groceries,Beyond Meat Burger 8293,10
Groceries,Fair Trade Coffee 2796,3
Groceries,Quinoa 7868,2
Groceries,Oat Milk 9573,10
Groceries,Fair Trade Coffee 8141,3
Groceries,Quinoa 8357,1
Groceries,Oat Milk 5148,1
Groceries,Quinoa 7958,7
Groceries,Fair Trade Coffee 9761,3
Groceries,Organic Almonds 12,9
Groceries,Quinoa 2978,10
Groceries,Beyond Meat Burger 6556,1
Groceries,Beyond Meat Burger 5688,6
Groceries,Fair Trade Coffee 2130,9
Groceries,Beyond Meat Burger 6538,2
Groceries,Quinoa 9348,3
Groceries,Organic Almonds 4973,3
Groceries,Quinoa 3016,2
Groceries,Fair Trade Coffee 7025,4
Groceries,Organic Almonds 4424,6
Groceries,Quinoa 9407,10
Groceries,Beyond Meat Burger 4492,9
Groceries,Oat Milk 6152,2
Groceries,Fair Trade Coffee 6235,10
Groceries,Organic Almonds 5002,2
Groceries,Quinoa 6863,3
Groceries,Beyond Meat Burger 258,8
Groceries,Quinoa 703,8
Groceries,Oat Milk 7113,3
Groceries,Quinoa 1453,5
Groceries,Fair Trade Coffee 6656,8
Groceries,Oat Milk 7586,6
Groceries,Oat Milk 6829,8
Groceries,Oat Milk 537,3
Groceries,Quinoa 7586,6
Groceries,Organic Almonds 7209,9
Groceries,Organic Almonds 8584,9
Groceries,Organic Almonds 5444,7
Groceries,Beyond Meat Burger 9293,4
Groceries,Quinoa 9979,3
Groceries,Beyond Meat Burger 2801,4
Groceries,Fair Trade Coffee 2166,1
Groceries,Fair Trade Coffee 4571,7
Groceries,Oat Milk 160,6
Groceries,Fair Trade Coffee 2514,5
Groceries,Fair Trade Coffee 4730,9
Groceries,Beyond Meat Burger 6148,7
Groceries,Beyond Meat Burger 5171,10
Groceries,Organic Almonds 3030,9
Groceries,Organic Almonds 9075,3
Groceries,Quinoa 3038,2
Groceries,Beyond Meat Burger 9943,10
Groceries,Oat Milk 5705,7
Groceries,Quinoa 6112,2
Groceries,Organic Almonds 4051,2
Groceries,Oat Milk 7395,7
Groceries,Fair Trade Coffee 9384,10
Groceries,Quinoa 9597,6
Groceries,Quinoa 2699,1
Groceries,Beyond Meat Burger 5922,8
Groceries,Quinoa 4148,7
Groceries,Quinoa 3246,5
Groceries,Fair Trade Coffee 531,1
Groceries,Quinoa 4779,3
Groceries,Organic Almonds 3962,2
Groceries,Quinoa 7342,2
Groceries,Organic Almonds 2878,2
Groceries,Oat Milk 919,6
Groceries,Beyond Meat Burger 9241,7
Groceries,Quinoa 3404,10
Groceries,Organic Almonds 1758,3
Groceries,Quinoa 3880,1
Groceries,Beyond Meat Burger 547,9
Groceries,Beyond Meat Burger 8912,6
Groceries,Beyond Meat Burger 9232,7
Groceries,Fair Trade Coffee 1842,10
Groceries,Organic Almonds 7817,5
Groceries,Oat Milk 8072,6
Groceries,Organic Almonds 8985,5
Groceries,Fair Trade Coffee 8038,2
Groceries,Organic Almonds 3891,9
Groceries,Organic Almonds 4277,7
Groceries,Fair Trade Coffee 4104,4
Groceries,Beyond Meat Burger 3022,3
Groceries,Beyond Meat Burger 8528,8
Groceries,Beyond Meat Burger 1065,8
Groceries,Quinoa 2272,4
Groceries,Oat Milk 4437,6
Groceries,Organic Almonds 4121,5
Groceries,Beyond Meat Burger 2739,7
Groceries,Beyond Meat Burger 6254,10
Groceries,Quinoa 9325,6
Groceries,Beyond Meat Burger 9971,8
Groceries,Organic Almonds 213,10
Groceries,Fair Trade Coffee 4339,6
Groceries,Beyond Meat Burger 780,10
Groceries,Organic Almonds 7646,10
Groceries,Beyond Meat Burger 8201,4
Groceries,Beyond Meat Burger 1749,2
Groceries,Fair Trade Coffee 9049,8
Groceries,Oat Milk 9516,10
Groceries,Oat Milk 4593,1
Groceries,Quinoa 8920,10
Groceries,Fair Trade Coffee 828,1
Groceries,Organic Almonds 3618,7
Groceries,Beyond Meat Burger 1708,3
Groceries,Fair Trade Coffee 8711,7
Groceries,Fair Trade Coffee 9739,4
Groceries,Beyond Meat Burger 1050,5
Groceries,Fair Trade Coffee 7906,8
Groceries,Oat Milk 1457,10
Groceries,Beyond Meat Burger 1566,5
Groceries,Oat Milk 6842,7
Groceries,Organic Almonds 137,4
Groceries,Beyond Meat Burger 4311,6
Groceries,Oat Milk 5960,6
Groceries,Beyond Meat Burger 8197,10
Groceries,Beyond Meat Burger 7514,6
Groceries,Organic Almonds 8796,5
Groceries,Fair Trade Coffee 7138,1
Groceries,Beyond Meat Burger 220,9
Groceries,Oat Milk 7411,3
Groceries,Fair Trade Coffee 9735,8
Groceries,Oat Milk 83,3
Groceries,Fair Trade Coffee 3229,2
Groceries,Beyond Meat Burger 4973,9
Groceries,Quinoa 247,7
Groceries,Organic Almonds 7102,2
Groceries,Beyond Meat Burger 606,6
Groceries,Quinoa 4531,2
Groceries,Fair Trade Coffee 863,6
Groceries,Fair Trade Coffee 3638,10
Groceries,Beyond Meat Burger 9674,1
Groceries,Fair Trade Coffee 2482,7
Groceries,Quinoa 3798,9
Groceries,Beyond Meat Burger 6126,6
Groceries,Oat Milk 1693,10
Groceries,Organic Almonds 5518,4
Groceries,Quinoa 8404,3
Groceries,Beyond Meat Burger 5274,4
Groceries,Fair Trade Coffee 2941,6
Groceries,Fair Trade Coffee 9877,9
Groceries,Fair Trade Coffee 4927,6
Groceries,Organic Almonds 4688,9
Groceries,Organic Almonds 2951,10
Groceries,Oat Milk 2005,5
Groceries,Beyond Meat Burger 9670,10
Groceries,Oat Milk 6078,3
Groceries,Oat Milk 4428,8
Groceries,Fair Trade Coffee 2263,7
Groceries,Organic Almonds 8978,4
Groceries,Quinoa 9614,5
Groceries,Organic Almonds 5945,7
Groceries,Fair Trade Coffee 95,9
Groceries,Quinoa 8117,8
Groceries,Beyond Meat Burger 2900,9
Groceries,Quinoa 4584,4
Groceries,Oat Milk 8086,6
Groceries,Quinoa 8810,3
Groceries,Quinoa 9647,8
Groceries,Quinoa 1982,4
Groceries,Fair Trade Coffee 272,3
Groceries,Quinoa 5160,4
Groceries,Beyond Meat Burger 5901,8
Groceries,Quinoa 8891,5
Groceries,Quinoa 3517,9
Groceries,Fair Trade Coffee 1596,4
Groceries,Beyond Meat Burger 2291,10
Groceries,Oat Milk 2849,5
Groceries,Organic Almonds 1385,3
Groceries,Oat Milk 6999,8
Groceries,Fair Trade Coffee 6267,5
Groceries,Oat Milk 8604,1
Groceries,Oat Milk 5574,4
Groceries,Organic Almonds 9977,7
Groceries,Beyond Meat Burger 8591,4
Groceries,Fair Trade Coffee 7411,10
Groceries,Quinoa 7374,1
