product_name,category,material_score,carbon_footprint,packaging
Tissue Pack - Model 385,paper_products,6,9.242713437477075,1
Tissue Pack - Model 21,paper_products,5,7.839883607478098,1
Tissue Pack - Model 482,paper_products,10,4.736631573124756,2
Tissue Pack - Model 90,paper_products,3,6.719650406151034,3
Tissue Pack - Model 352,paper_products,1,2.8822995001436458,4
Tissue Pack - Model 443,paper_products,5,0.9728540591916934,3
Tissue Pack - Model 54,paper_products,7,3.3787501153984656,3
Tissue Pack - Model 40,paper_products,9,9.336418537867436,1
Tissue Pack - Model 429,paper_products,10,1.3245561798747774,2
Tissue Pack - Model 403,paper_products,3,9.571807814432981,2
Tissue Pack - Model 61,paper_products,4,9.189722183003484,5
Tissue Pack - Model 75,paper_products,3,3.3523292219840286,2
Tissue Pack - Model 73,paper_products,8,4.670418899004572,1
Tissue Pack - Model 151,paper_products,10,4.64239451119634,4
Tissue Pack - Model 446,paper_products,4,1.6947569450684647,3
Tissue Pack - Model 56,paper_products,4,3.5049150714004016,2
Tissue Pack - Model 270,paper_products,2,6.516497760460145,4
Tissue Pack - Model 180,paper_products,4,0.663794603225212,3
Tissue Pack - Model 111,paper_products,8,8.04281844553391,5
Tissue Pack - Model 368,paper_products,9,3.728457795220524,4
Tissue Pack - Model 109,paper_products,6,2.654504582023961,2
Tissue Pack - Model 240,paper_products,3,2.5125379427146846,4
Tissue Pack - Model 241,paper_products,1,6.606178617072882,5
Tissue Pack - Model 416,paper_products,2,2.861260915695176,3
Tissue Pack - Model 103,paper_products,5,9.635847629311842,2
Tissue Pack - Model 224,paper_products,6,6.525725022792113,1
Tissue Pack - Model 96,paper_products,8,7.271629986752689,2
Tissue Pack - Model 282,paper_products,4,3.9762520113066095,1
Tissue Pack - Model 398,paper_products,5,4.423086918000104,3
Tissue Pack - Model 159,paper_products,10,5.581505981726436,3
Tissue Pack - Model 266,paper_products,3,9.316353599731556,4
Tissue Pack - Model 404,paper_products,10,9.323903448339369,2
Tissue Pack - Model 74,paper_products,10,8.202745689643663,4
Tissue Pack - Model 30,paper_products,8,0.6066301900291884,3
Tissue Pack - Model 70,paper_products,3,5.184133188053031,3
Tissue Pack - Model 220,paper_products,8,2.473295611403479,1
Tissue Pack - Model 478,paper_products,7,9.722690954362342,1
Tissue Pack - Model 110,paper_products,1,7.0475616519905895,1
Tissue Pack - Model 180,paper_products,5,6.918429596744254,1
Tissue Pack - Model 25,paper_products,2,1.175625666270066,4
Tissue Pack - Model 34,paper_products,4,8.46311942986506,3
Tissue Pack - Model 67,paper_products,7,6.086438874869207,5
Tissue Pack - Model 157,paper_products,2,7.927199173774381,1
Tissue Pack - Model 29,paper_products,6,4.152247284718831,2
Tissue Pack - Model 140,paper_products,10,5.425636780841603,4
Tissue Pack - Model 442,paper_products,2,8.35020861726702,2
Tissue Pack - Model 86,paper_products,4,3.691928292979939,1
Tissue Pack - Model 41,paper_products,3,0.5446133313239498,4
Tissue Pack - Model 25,paper_products,5,8.30861339102627,2
Tissue Pack - Model 115,paper_products,5,7.878162712719953,2
Tissue Pack - Model 235,paper_products,2,7.037510260381851,5
Tissue Pack - Model 477,paper_products,5,2.2771649445671915,5
Tissue Pack - Model 56,paper_products,10,7.4388783586499105,3
Tissue Pack - Model 124,paper_products,5,2.3580623996807892,5
Tissue Pack - Model 98,paper_products,8,8.704789691363196,1
Tissue Pack - Model 309,paper_products,9,8.505379786376045,2
Tissue Pack - Model 379,paper_products,9,8.676504375263713,4
Tissue Pack - Model 386,paper_products,6,9.650410474942992,3
Tissue Pack - Model 337,paper_products,6,4.358798826416246,4
Tissue Pack - Model 335,paper_products,3,6.239559645753371,1
Car Tire - Model 177,automotive,7,7.2237864329370405,1
Car Tire - Model 69,automotive,10,7.0585387143978355,3
Car Tire - Model 283,automotive,7,9.291542208809002,4
Car Tire - Model 46,automotive,2,8.140392953772572,5
Car Tire - Model 32,automotive,9,6.914643937146007,5
Car Tire - Model 170,automotive,4,3.8514180189305343,4
Car Tire - Model 494,automotive,3,8.771580492345896,3
Car Tire - Model 481,automotive,7,5.676607495194593,3
Car Tire - Model 72,automotive,2,1.6693233582106304,4
Car Tire - Model 38,automotive,4,8.209496871315352,5
Car Tire - Model 172,automotive,5,7.986158123248098,2
Car Tire - Model 99,automotive,6,6.566842137289404,1
Car Tire - Model 51,automotive,5,3.1131470645298633,2
Car Tire - Model 171,automotive,6,4.013752894317922,1
Car Tire - Model 458,automotive,2,9.405397321225546,3
Car Tire - Model 437,automotive,6,2.921915231463452,2
Car Tire - Model 57,automotive,7,4.181304179815379,1
Car Tire - Model 228,automotive,10,1.5326223617123218,3
Car Tire - Model 463,automotive,5,4.22168270540288,4
Car Tire - Model 461,automotive,4,7.330712578635925,4
Car Tire - Model 52,automotive,4,8.892289096116016,5
Car Tire - Model 138,automotive,10,1.0313374814950622,4
Car Tire - Model 499,automotive,1,7.068545828799355,5
Car Tire - Model 473,automotive,8,6.495590504119424,4
Car Tire - Model 144,automotive,7,8.898220423297325,2
Car Tire - Model 164,automotive,6,1.8846347864825095,4
Car Tire - Model 325,automotive,6,1.1201832270414442,5
Car Tire - Model 68,automotive,2,7.405487863822073,3
Car Tire - Model 104,automotive,1,9.742774690970997,4
Car Tire - Model 22,automotive,5,3.689649206785816,3
Car Tire - Model 274,automotive,7,3.5711034624131632,5
Car Tire - Model 491,automotive,3,4.2733900822482624,4
Car Tire - Model 272,automotive,5,6.709401293939156,1
Car Tire - Model 31,automotive,9,4.1546683077028295,2
Car Tire - Model 316,automotive,2,4.103492948858851,5
Car Tire - Model 20,automotive,4,8.354636813797093,5
Car Tire - Model 448,automotive,4,4.087313738253837,1
Car Tire - Model 290,automotive,5,9.049990781144478,1
Car Tire - Model 370,automotive,3,3.1973126159335257,3
Car Tire - Model 33,automotive,5,6.348729388031881,3
Car Tire - Model 496,automotive,5,1.8372863696642774,1
Car Tire - Model 157,automotive,3,6.680299153248392,1
Car Tire - Model 424,automotive,1,9.448729762756527,5
Car Tire - Model 247,automotive,6,7.020305588594685,1
Car Tire - Model 445,automotive,8,4.519981286282818,3
Car Tire - Model 179,automotive,2,6.510955124463421,2
Car Tire - Model 117,automotive,6,4.675927350914171,2
Car Tire - Model 371,automotive,4,2.633955214507805,4
Car Tire - Model 117,automotive,7,3.027916910580664,3
Car Tire - Model 431,automotive,7,5.599071271235719,5
Car Tire - Model 123,automotive,4,0.5309187592328571,4
Car Tire - Model 320,automotive,7,1.3500752093304014,5
Car Tire - Model 191,automotive,3,7.155345168511207,5
Car Tire - Model 189,automotive,5,1.1424141465068727,5
Car Tire - Model 207,automotive,4,2.212153835031465,2
Car Tire - Model 117,automotive,2,5.558018656719928,3
Car Tire - Model 472,automotive,3,5.457868133399215,1
Car Tire - Model 121,automotive,7,7.78118247934162,4
Car Tire - Model 198,automotive,8,5.294721179179454,2
Car Tire - Model 167,automotive,3,6.838572442322774,3
Car Tire - Model 57,automotive,2,1.3206663458094239,2
Car Tire - Model 139,automotive,1,7.463272544034318,4
Car Tire - Model 242,automotive,7,8.91135948325095,1
Car Tire - Model 223,automotive,4,3.5077787912173006,3
Car Tire - Model 414,automotive,9,7.036883013313763,3
Car Tire - Model 409,automotive,10,3.2237790487011644,3
Car Tire - Model 262,automotive,1,3.6400848522367037,1
Car Tire - Model 337,automotive,8,0.6989995382438814,5
Car Tire - Model 272,automotive,4,4.869793355070712,5
Car Tire - Model 376,automotive,1,3.596613012498389,3
Car Tire - Model 237,automotive,9,6.439394582704433,1
Car Tire - Model 60,automotive,1,0.8645125263466346,1
Car Tire - Model 225,automotive,9,5.721096260490066,4
Car Tire - Model 233,automotive,8,1.0922161780036568,4
Car Tire - Model 159,automotive,10,8.958370165240833,4
Car Tire - Model 457,automotive,4,3.990821996556927,4
Car Tire - Model 304,automotive,5,7.216036001135839,3
Car Tire - Model 377,automotive,3,3.2905625777359635,4
Car Tire - Model 440,automotive,6,1.6895538082491566,1
Car Tire - Model 295,automotive,8,9.793987589536089,5
Car Tire - Model 195,automotive,10,5.651630506372183,5
Car Tire - Model 320,automotive,1,9.017806716311764,2
Car Tire - Model 41,automotive,8,2.3936335160833795,2
Car Tire - Model 491,automotive,6,2.62720046260416,4
Car Tire - Model 320,automotive,7,8.159964524975432,1
Car Tire - Model 171,automotive,6,5.739084362637932,3
Car Tire - Model 196,automotive,9,2.4579637352529398,4
Car Tire - Model 113,automotive,1,7.940622631908573,2
Car Tire - Model 167,automotive,6,9.967153675730133,2
Car Tire - Model 143,automotive,1,2.047271372478482,5
Car Tire - Model 362,automotive,9,5.586679058626615,1
Car Tire - Model 432,automotive,2,4.865234973083545,5
Car Tire - Model 412,automotive,3,5.324731669644016,2
Car Tire - Model 164,automotive,5,5.955464702035024,5
Car Tire - Model 178,automotive,5,9.68657763483326,1
Car Tire - Model 475,automotive,5,0.7003656644116376,1
Car Tire - Model 105,automotive,6,7.278780790658696,4
Car Tire - Model 118,automotive,9,1.0208978682488006,1
Car Tire - Model 206,automotive,5,1.5958905931453906,2
Car Tire - Model 379,automotive,3,6.503612656097243,5
Brake Pad - Model 216,automotive,10,6.946310762834612,5
Brake Pad - Model 367,automotive,6,6.3540371162351255,4
Brake Pad - Model 338,automotive,10,3.7747602549553436,5
Brake Pad - Model 35,automotive,9,4.20576741296366,2
Brake Pad - Model 449,automotive,3,8.19375728567365,2
Brake Pad - Model 152,automotive,2,7.481435811568386,3
Brake Pad - Model 322,automotive,9,1.9423023406285016,1
Brake Pad - Model 450,automotive,1,5.661051021643225,4
Brake Pad - Model 81,automotive,7,3.7388776346050436,2
Brake Pad - Model 375,automotive,3,7.8690236012403645,4
Brake Pad - Model 285,automotive,8,7.13062457152916,5
Brake Pad - Model 420,automotive,7,9.225866675775261,3
Brake Pad - Model 5,automotive,1,4.4495145068274855,2
Brake Pad - Model 324,automotive,2,3.5214379930313724,5
Brake Pad - Model 388,automotive,10,2.5481274282572572,3
Brake Pad - Model 380,automotive,10,6.32088769623303,1
Brake Pad - Model 186,automotive,3,6.22497364660533,5
Brake Pad - Model 35,automotive,10,2.8073471173923745,2
Brake Pad - Model 334,automotive,2,3.739570024665726,1
Brake Pad - Model 159,automotive,10,6.014272717096133,3
Brake Pad - Model 381,automotive,2,1.8291492026623932,5
Brake Pad - Model 392,automotive,6,7.336444023321734,4
Brake Pad - Model 165,automotive,2,1.4047445110874892,1
Brake Pad - Model 217,automotive,6,0.9079289195587457,2
Brake Pad - Model 308,automotive,8,7.384543761029487,3
Brake Pad - Model 261,automotive,6,2.5050303049379696,2
Brake Pad - Model 193,automotive,7,7.012663197011091,5
Brake Pad - Model 316,automotive,5,8.749469886056376,5
Brake Pad - Model 124,automotive,4,2.1116985819941987,5
Brake Pad - Model 47,automotive,7,9.507863813555954,4
Brake Pad - Model 308,automotive,1,9.475773800374121,4
Brake Pad - Model 433,automotive,5,1.0937405072550126,5
Brake Pad - Model 29,automotive,4,7.2460994893096125,3
Brake Pad - Model 381,automotive,9,9.614607047402382,1
Brake Pad - Model 361,automotive,7,8.271816654136767,2
Brake Pad - Model 376,automotive,10,0.7930946303769112,1
Brake Pad - Model 321,automotive,8,2.1316815098097566,2
Brake Pad - Model 243,automotive,1,1.285307222621058,4
Brake Pad - Model 409,automotive,5,8.21032707159944,5
Brake Pad - Model 462,automotive,9,0.7311402288178076,4
Brake Pad - Model 193,automotive,8,8.076823115083434,4
Brake Pad - Model 280,automotive,3,4.9243367900740695,2
Brake Pad - Model 458,automotive,3,2.8018684030926817,2
Brake Pad - Model 115,automotive,5,5.091145785654381,3
Brake Pad - Model 25,automotive,3,6.540288713580899,2
Brake Pad - Model 425,automotive,5,5.446217391918071,1
Brake Pad - Model 314,automotive,4,2.2725267037611356,3
Brake Pad - Model 388,automotive,10,4.8746094291157265,1
Brake Pad - Model 398,automotive,6,9.886716801447669,1
Brake Pad - Model 27,automotive,9,0.7908877188916128,4
Brake Pad - Model 285,automotive,4,4.806955516744102,1
Brake Pad - Model 131,automotive,2,5.343754470229066,4
Brake Pad - Model 202,automotive,9,7.54723049474854,4
Brake Pad - Model 360,automotive,5,5.800832954948025,1
Brake Pad - Model 404,automotive,9,8.614703430286793,1
Brake Pad - Model 103,automotive,3,1.1229689376347516,1
Brake Pad - Model 477,automotive,2,1.2044181191300214,4
Brake Pad - Model 24,automotive,6,3.783686982845955,1
Brake Pad - Model 277,automotive,5,0.6271868184588361,1
Brake Pad - Model 436,automotive,2,0.8018552033945475,3
Brake Pad - Model 299,automotive,9,3.7403293498834667,2
Brake Pad - Model 126,automotive,6,8.479546937589298,1
Brake Pad - Model 169,automotive,7,2.067476020479565,2
Brake Pad - Model 478,automotive,8,6.400270839575958,3
Brake Pad - Model 455,automotive,1,6.870581415217025,2
Brake Pad - Model 27,automotive,7,6.9399088488816885,1
Brake Pad - Model 108,automotive,1,9.07209994854298,4
Brake Pad - Model 28,automotive,5,2.0382742199402353,5
Brake Pad - Model 238,automotive,3,3.020014539370951,5
Brake Pad - Model 91,automotive,9,0.9606692914654396,2
Brake Pad - Model 87,automotive,7,7.1398591717320405,3
Brake Pad - Model 260,automotive,4,0.6490647492341428,3
Brake Pad - Model 433,automotive,2,7.586321325086615,1
Brake Pad - Model 484,automotive,3,9.403839838685032,2
Brake Pad - Model 437,automotive,1,9.605260268908532,2
Brake Pad - Model 264,automotive,2,5.079708538486723,2
Brake Pad - Model 28,automotive,10,2.6281077636317924,2
Brake Pad - Model 20,automotive,8,1.9394253358743134,2
Brake Pad - Model 254,automotive,8,3.8999281208213463,2
Brake Pad - Model 154,automotive,4,2.8368885111950983,2
Brake Pad - Model 256,automotive,7,9.689012885260823,3
Brake Pad - Model 138,automotive,9,4.465308387276003,3
Brake Pad - Model 343,automotive,6,3.6629835077392516,3
Brake Pad - Model 372,automotive,3,1.4519786974794124,4
Brake Pad - Model 461,automotive,1,0.8539631761407811,3
Brake Pad - Model 265,automotive,8,3.747036920002974,3
Brake Pad - Model 130,automotive,8,0.5632440190296473,4
Brake Pad - Model 351,automotive,9,3.466303559589975,4
Brake Pad - Model 284,automotive,3,6.3664313488940225,2
Brake Pad - Model 24,automotive,2,1.9383824123547344,4
Brake Pad - Model 425,automotive,10,2.3642538215403457,3
Brake Pad - Model 34,automotive,10,4.587473398578779,5
Brake Pad - Model 186,automotive,6,0.5615984902244734,2
Brake Pad - Model 142,automotive,9,6.158822617722154,1
Brake Pad - Model 9,automotive,4,8.934749710482125,1
Brake Pad - Model 393,automotive,7,2.9922298354343675,1
Brake Pad - Model 90,automotive,8,7.337233078807843,5
Brake Pad - Model 79,automotive,5,8.758245729807804,4
Brake Pad - Model 177,automotive,1,4.646350659383038,1
Brake Pad - Model 241,automotive,4,0.637530797432523,1
Electric Scooter - Model 355,automotive,7,2.400349108456173,1
Electric Scooter - Model 228,automotive,2,0.8586970382888106,4
Electric Scooter - Model 297,automotive,2,3.0864395966865104,4
Electric Scooter - Model 403,automotive,10,5.006511585046434,4
Electric Scooter - Model 407,automotive,4,3.282973803696743,5
Electric Scooter - Model 63,automotive,1,7.983565630613179,1
Electric Scooter - Model 461,automotive,10,2.2160882418107732,3
Electric Scooter - Model 69,automotive,4,5.457434891970801,2
Electric Scooter - Model 448,automotive,3,9.571694514876341,5
Electric Scooter - Model 360,automotive,8,7.505382115297307,5
Electric Scooter - Model 288,automotive,5,1.0471556329325111,2
Electric Scooter - Model 52,automotive,3,1.1354732582821003,4
Electric Scooter - Model 133,automotive,7,6.894928666966754,2
Electric Scooter - Model 303,automotive,1,6.628551204585525,5
Electric Scooter - Model 44,automotive,10,3.611571877868192,4
Electric Scooter - Model 478,automotive,9,5.593685504930869,4
Electric Scooter - Model 141,automotive,6,3.8009622417075,5
Electric Scooter - Model 256,automotive,10,9.934237584034108,1
Electric Scooter - Model 257,automotive,9,7.588183978512578,2
Electric Scooter - Model 280,automotive,4,2.258393834947057,4
Electric Scooter - Model 73,automotive,4,9.06003175980896,4
Electric Scooter - Model 219,automotive,4,7.589033233773952,5
Electric Scooter - Model 441,automotive,4,9.454496679641057,3
Electric Scooter - Model 251,automotive,2,1.544895821173232,3
Electric Scooter - Model 464,automotive,10,8.421792148616039,4
Electric Scooter - Model 459,automotive,9,2.690301830349994,2
Electric Scooter - Model 444,automotive,10,3.946762009323871,5
Electric Scooter - Model 257,automotive,5,8.9100760307036,5
Electric Scooter - Model 425,automotive,9,9.775844475052201,1
Electric Scooter - Model 295,automotive,7,7.716472829409613,4
Electric Scooter - Model 433,automotive,2,6.003965366102502,1
Electric Scooter - Model 218,automotive,4,5.941212705047337,4
Electric Scooter - Model 457,automotive,3,5.342048768649319,3
Electric Scooter - Model 205,automotive,2,5.7244763803847265,2
Electric Scooter - Model 470,automotive,4,3.7062694464381125,3
Electric Scooter - Model 420,automotive,1,6.9744574797496375,2
Electric Scooter - Model 178,automotive,7,7.475836504416212,1
Electric Scooter - Model 264,automotive,7,9.670308878024782,3
Electric Scooter - Model 285,automotive,8,2.324019212900479,2
Electric Scooter - Model 18,automotive,7,0.5229574744865444,1
Electric Scooter - Model 491,automotive,4,6.8780665085822905,5
Electric Scooter - Model 374,automotive,8,3.7429603972715757,4
Electric Scooter - Model 358,automotive,2,1.1918124228000941,1
Electric Scooter - Model 124,automotive,2,4.159949913016586,2
Electric Scooter - Model 191,automotive,6,5.228972141238715,5
Electric Scooter - Model 314,automotive,9,1.0281101618465216,5
Electric Scooter - Model 456,automotive,2,1.9079836480543777,5
Electric Scooter - Model 239,automotive,7,2.2726149708163152,5
Electric Scooter - Model 237,automotive,9,4.898814677924231,2
Electric Scooter - Model 176,automotive,2,8.735842042138625,2
Electric Scooter - Model 226,automotive,4,3.7715114466093285,4
Electric Scooter - Model 394,automotive,1,9.402498835397202,4
Electric Scooter - Model 256,automotive,10,5.291988155066469,3
Electric Scooter - Model 245,automotive,4,4.674677313426879,1
Electric Scooter - Model 374,automotive,8,1.8893314089561988,2
Electric Scooter - Model 400,automotive,3,8.921332106198566,3
Electric Scooter - Model 221,automotive,5,4.20798280247185,3
Electric Scooter - Model 17,automotive,2,5.2319861561740355,5
Electric Scooter - Model 15,automotive,8,4.092533708553283,3
Electric Scooter - Model 152,automotive,8,5.350435088543142,5
Electric Scooter - Model 329,automotive,2,6.439927178356833,1
Electric Scooter - Model 105,automotive,10,8.39383307063963,3
Electric Scooter - Model 233,automotive,8,8.909913312173412,3
Electric Scooter - Model 468,automotive,5,2.278669607992804,1
Electric Scooter - Model 60,automotive,4,3.4716052544406435,4
Electric Scooter - Model 445,automotive,5,5.714633535124132,1
Electric Scooter - Model 14,automotive,8,6.6731421172066065,4
Electric Scooter - Model 33,automotive,5,8.550680695531222,5
Electric Scooter - Model 454,automotive,8,6.822069773565831,4
Electric Scooter - Model 127,automotive,1,4.758699661404516,2
Electric Scooter - Model 245,automotive,2,2.454017937122162,5
Electric Scooter - Model 257,automotive,8,4.5256571747097665,3
Electric Scooter - Model 433,automotive,5,9.35027460103279,3
Electric Scooter - Model 113,automotive,7,6.679065922801456,2
Electric Scooter - Model 358,automotive,3,9.684461100558034,5
Electric Scooter - Model 43,automotive,2,7.892389854930484,1
Electric Scooter - Model 141,automotive,10,0.7644331314867829,5
Electric Scooter - Model 175,automotive,2,3.8979387986128047,5
Electric Scooter - Model 438,automotive,4,5.370613394211704,1
Electric Scooter - Model 115,automotive,8,7.81347806224395,3
Electric Scooter - Model 79,automotive,4,7.971798705953404,1
Electric Scooter - Model 436,automotive,1,2.502980651718131,4
Electric Scooter - Model 337,automotive,6,9.728634917934118,5
Electric Scooter - Model 109,automotive,5,8.348263398019181,5
Electric Scooter - Model 377,automotive,7,7.65077344767887,4
Electric Scooter - Model 449,automotive,3,2.1354592499871874,5
Electric Scooter - Model 296,automotive,5,3.604053228488932,5
Electric Scooter - Model 244,automotive,6,9.495679127944104,4
Electric Scooter - Model 396,automotive,4,1.9895357965249172,5
Electric Scooter - Model 44,automotive,9,1.9966415069223395,5
Electric Scooter - Model 63,automotive,5,2.3864665585029536,1
Electric Scooter - Model 146,automotive,3,8.667318133705319,4
Electric Scooter - Model 233,automotive,8,3.488497565078112,5
Electric Scooter - Model 377,automotive,6,4.384737930328948,5
Electric Scooter - Model 254,automotive,8,1.1890041299927494,3
Electric Scooter - Model 234,automotive,3,1.3416319486592114,4
Electric Scooter - Model 482,automotive,10,7.603618841761197,2
Electric Scooter - Model 447,automotive,3,9.16442850045363,4
Electric Scooter - Model 358,automotive,7,1.1041889979956052,2
Electric Scooter - Model 10,automotive,5,1.3270923171077056,2
Bike Helmet - Model 282,automotive,9,9.015688619484179,4
Bike Helmet - Model 146,automotive,4,0.7553301479609263,2
Bike Helmet - Model 169,automotive,6,3.613184074524529,1
Bike Helmet - Model 86,automotive,6,8.26599041713902,1
Bike Helmet - Model 242,automotive,8,8.141716534399801,3
Bike Helmet - Model 356,automotive,3,1.6743847424496283,2
Bike Helmet - Model 50,automotive,2,3.1573330302809848,5
Bike Helmet - Model 73,automotive,9,8.848620080092518,1
Bike Helmet - Model 139,automotive,10,8.425097741151168,4
Bike Helmet - Model 318,automotive,3,3.159075996593477,4
Bike Helmet - Model 427,automotive,8,8.448745246788178,2
Bike Helmet - Model 138,automotive,2,6.844086720457978,1
Bike Helmet - Model 405,automotive,10,5.905731891102698,4
Bike Helmet - Model 440,automotive,5,9.073187153690233,1
Bike Helmet - Model 354,automotive,10,8.99644344621347,2
Bike Helmet - Model 474,automotive,1,5.625778309275595,2
Bike Helmet - Model 417,automotive,8,3.502650231771895,4
Bike Helmet - Model 134,automotive,2,5.19500783313177,3
Bike Helmet - Model 300,automotive,4,9.032475753350951,4
Bike Helmet - Model 256,automotive,2,6.210457206746373,5
Bike Helmet - Model 137,automotive,10,3.1658378872328985,3
Bike Helmet - Model 77,automotive,10,9.298472502666312,2
Bike Helmet - Model 52,automotive,5,8.697096454469436,2
Bike Helmet - Model 424,automotive,3,3.2258542744810357,5
Bike Helmet - Model 133,automotive,10,8.531816831601601,4
Bike Helmet - Model 458,automotive,9,8.160402320169059,4
Bike Helmet - Model 172,automotive,9,9.358610302604095,2
Bike Helmet - Model 37,automotive,5,0.8595106347186967,2
Bike Helmet - Model 134,automotive,6,2.8008787672931987,4
Bike Helmet - Model 236,automotive,10,9.88929145804661,4
Bike Helmet - Model 344,automotive,10,6.250800657251886,2
Bike Helmet - Model 233,automotive,4,2.77833225822434,5
Bike Helmet - Model 246,automotive,2,5.634766482285113,1
Bike Helmet - Model 138,automotive,2,0.5366514336817304,2
Bike Helmet - Model 312,automotive,10,4.017968526398041,5
Bike Helmet - Model 347,automotive,3,6.327983911101783,4
Bike Helmet - Model 87,automotive,6,1.1907659342033137,5
Bike Helmet - Model 205,automotive,5,7.445228683507029,1
Bike Helmet - Model 162,automotive,10,3.3635807991244655,4
Bike Helmet - Model 270,automotive,6,6.889402464836902,2
Bike Helmet - Model 161,automotive,7,4.489206876984598,4
Bike Helmet - Model 55,automotive,10,8.938557135135168,3
Bike Helmet - Model 465,automotive,4,1.472162305963039,2
Bike Helmet - Model 206,automotive,2,8.838032238259261,5
Bike Helmet - Model 20,automotive,7,6.524819617933524,5
Bike Helmet - Model 66,automotive,7,1.0927012767707776,4
Bike Helmet - Model 252,automotive,6,8.493609338618253,5
Bike Helmet - Model 170,automotive,1,4.902821711445297,2
Bike Helmet - Model 440,automotive,4,6.720555081885107,2
Bike Helmet - Model 252,automotive,4,4.466182533270478,3
Bike Helmet - Model 480,automotive,7,3.625142024959517,2
Bike Helmet - Model 399,automotive,5,5.331069925503728,5
Bike Helmet - Model 178,automotive,2,6.196767790330908,5
Bike Helmet - Model 61,automotive,5,7.55633740956778,1
Bike Helmet - Model 32,automotive,6,3.24967542504485,2
Bike Helmet - Model 303,automotive,2,6.829550402196965,2
Bike Helmet - Model 355,automotive,10,5.828282569439455,4
Bike Helmet - Model 39,automotive,9,6.023418643522676,5
Bike Helmet - Model 83,automotive,8,4.576172029479882,2
Bike Helmet - Model 127,automotive,10,7.544996177042149,3
Bike Helmet - Model 93,automotive,8,0.7982847036157434,2
Bike Helmet - Model 260,automotive,9,1.333248983063553,2
Bike Helmet - Model 346,automotive,5,2.8776543894271773,3
Bike Helmet - Model 455,automotive,9,8.901928897681895,1
Bike Helmet - Model 401,automotive,9,5.037347984047074,3
Bike Helmet - Model 297,automotive,2,0.7366946384833077,3
Bike Helmet - Model 26,automotive,9,8.313475575956122,1
Bike Helmet - Model 417,automotive,3,8.727279743720334,4
Bike Helmet - Model 359,automotive,5,4.856138434902745,1
Bike Helmet - Model 209,automotive,2,0.6165494675704205,1
Bike Helmet - Model 367,automotive,3,3.3702935226029243,1
Bike Helmet - Model 307,automotive,4,9.782657032378367,5
Bike Helmet - Model 380,automotive,3,1.9816885648461466,3
Bike Helmet - Model 6,automotive,5,4.975555871066783,3
Bike Helmet - Model 324,automotive,5,4.7804697514689085,5
Bike Helmet - Model 40,automotive,9,5.565074863843559,4
Bike Helmet - Model 294,automotive,6,5.371106035693915,3
Bike Helmet - Model 159,automotive,7,5.392585804269382,1
Bike Helmet - Model 388,automotive,3,3.6750430888489576,1
Bike Helmet - Model 280,automotive,1,8.878186745487774,4
Bike Helmet - Model 221,automotive,3,8.240487306061794,5
Bike Helmet - Model 109,automotive,1,8.689631022439837,2
Bike Helmet - Model 488,automotive,3,5.79703552883469,5
Bike Helmet - Model 17,automotive,1,4.806848397306504,5
Bike Helmet - Model 341,automotive,5,8.5035637806897,4
Bike Helmet - Model 257,automotive,4,8.078816903123746,1
Bike Helmet - Model 395,automotive,8,9.015349093994297,2
Bike Helmet - Model 14,automotive,8,9.351511274314298,1
Bike Helmet - Model 320,automotive,9,8.623458137667345,2
Bike Helmet - Model 330,automotive,9,5.010326304801287,5
Bike Helmet - Model 128,automotive,2,5.985399220952851,5
Bike Helmet - Model 340,automotive,2,4.341089415943666,4
Bike Helmet - Model 244,automotive,7,7.463376274509537,1
Bike Helmet - Model 276,automotive,8,0.8134344604192001,4
Bike Helmet - Model 436,automotive,4,6.481875772737601,5
Bike Helmet - Model 486,automotive,4,4.167759405442107,4
Bike Helmet - Model 300,automotive,1,5.606676518548168,3
Bike Helmet - Model 47,automotive,1,9.957349300335604,2
Bike Helmet - Model 7,automotive,7,8.267235251483381,2
Bike Helmet - Model 264,automotive,9,3.7395379935046487,3
Lego Set - Model 13,toys,3,2.931442137905026,1
Lego Set - Model 478,toys,5,0.6863126868057213,5
Lego Set - Model 345,toys,10,3.4161569763637187,3
Lego Set - Model 94,toys,8,6.709729948370009,5
Lego Set - Model 47,toys,5,9.236623377830913,4
Lego Set - Model 454,toys,9,9.981887501098257,1
Lego Set - Model 151,toys,7,6.930934254874471,2
Lego Set - Model 92,toys,10,9.658686824662105,5
Lego Set - Model 176,toys,1,9.773849773200316,1
Lego Set - Model 67,toys,2,4.6716974699396525,3
Lego Set - Model 154,toys,7,4.92627681391542,1
Lego Set - Model 4,toys,9,7.291948348710641,2
Lego Set - Model 255,toys,10,9.856337206079353,1
Lego Set - Model 394,toys,5,1.2312020921263391,1
Lego Set - Model 153,toys,7,4.655957541376402,4
Lego Set - Model 403,toys,9,4.471378283118829,4
Lego Set - Model 29,toys,1,5.249178719287011,2
Lego Set - Model 6,toys,4,1.6649039409849933,2
Lego Set - Model 244,toys,10,4.748809708412884,4
Lego Set - Model 60,toys,4,5.178015912278484,4
Lego Set - Model 439,toys,6,2.8732395774141914,4
Lego Set - Model 190,toys,4,2.958965844460437,5
Lego Set - Model 382,toys,1,1.3544716309519393,1
Lego Set - Model 482,toys,8,3.4264632077263215,2
Lego Set - Model 371,toys,1,6.696271076195899,2
Lego Set - Model 499,toys,7,7.1480792869832195,5
Lego Set - Model 73,toys,10,8.923141222464649,5
